extended name	biggID	model_bigg_id
Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine	cpd03492	Universal
Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L- alanyl-D-isoglutaminyl-L-lysyl-(glycyl)5-D-alanyl-D-alanine	cpd03493	Universal
Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine	cpd03494	Universal
Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala	cpd03495	Universal
Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	cpd03496	Universal
Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L- alanyl-D-glutaminyl-meso-2,6-diaminopimeloyl-(glycyl)5-D-alanyl-D- alanine	cpd03497	Universal
Piceatannol	cpd03498	Universal
3-Methoxyapigenin	cpd03499	Universal
Pelargonidin	cpd03501	Universal
IdB 1027	cpd03502	Universal
Resivit	cpd03503	Universal
Luteoforol	cpd03504	Universal
Ephdine	cpd03505	Universal
Leucodelphinidin	cpd03506	Universal
Dihydrotricetin	cpd03507	Universal
(3Z)-Phycoerythrobilin	cpd03508	Universal
(3Z)-Phytochromobilin	cpd03509	Universal
Bathorhodopsin	cpd03510	Universal
Lumirhodopsin	cpd03511	Universal
Metarhodopsin	cpd03512	Universal
Iodopsin	cpd03513	Universal
Retinene 2	cpd03514	Universal
11-cis-Dehydroretinal	cpd03515	Universal
Porphyropsin	cpd03516	Universal
Biotinyl-5-AMP	cpd03517	Universal
Formamidopyrimidine nucleoside triphosphate	cpd03518	Universal
2,5-Diaminopyrimidine nucleoside triphosphate	cpd03519	Universal
Molybdopterin	cpd03520	Universal
Dihydroneopterin phosphate	cpd03521	Universal
Neopterin	cpd03522	Universal
7,8-Dihydromethanopterin	cpd03523	Universal
10-Formyl-THF-L-glutamate	cpd03524	Universal
N-Succinyl-L-glutamate	cpd03525	Universal
N-Succinyl-L-glutamate 5-semialdehyde	cpd03526	Universal
N-(omega)-Hydroxyarginine	cpd03527	Universal
2-Oxoarginine	cpd03528	Universal
N4-Acetylaminobutanal	cpd03529	Universal
L-4-Hydroxyglutamatesemialdehyde	cpd03530	Universal
Linatine	cpd03531	Universal
2-Oxo-4-hydroxy-5-aminovalerate	cpd03532	Universal
Pyrrole-2-carboxylate	cpd03533	Universal
Pantol	cpd03534	Universal
Phosphoarginine	cpd03535	Universal
12-Keto-LTB4	cpd03538	Universal
20-COOH-LTB4	cpd03539	Universal
LTD4	cpd03540	Universal
LTE4	cpd03541	Universal
PGA2	cpd03542	Universal
PGB2	cpd03543	Universal
PGC2	cpd03544	Universal
PGG2	cpd03545	Universal
PGJ2	cpd03546	Universal
delta-12-PGJ2	cpd03547	Universal
11-epi-PGF2a	cpd03548	Universal
15-Keto-PGF2a	cpd03549	Universal
6-Keto-PGF1a	cpd03550	Universal
6-Keto-PGE1	cpd03551	Universal
Thromboxane B2	cpd03552	Universal
11-Dehydro-thromboxane B2	cpd03553	Universal
12(S)-HPETE	cpd03554	Universal
15(S)-HPETE	cpd03555	Universal
L-Lysophosphatidylethanolamine	cpd03556	Universal
L-1-Lysophosphatidylethanolamine	cpd03557	Universal
2-Acyl-sn-glycero-3-phosphoserine	cpd03558	Universal
Optal	cpd03559	Universal
Propionyladenylate	cpd03560	Universal
2-Hydroxybutyrate	cpd03561	Universal
2-Propyn-1-al	cpd03562	Universal
NA 1986	cpd03563	Universal
3-Oxopropionyl-CoA	cpd03564	Universal
Isoscoparin	cpd03565	Universal
Acetyl adenylate	cpd03566	Universal
2-Propylmalate	cpd03567	Universal
7-Hydroxy-6-methyl-8-ribityl lumazine	cpd03568	Universal
3-Hydroxyisopentyl-CoA	cpd03569	Universal
3-Hydroxyisovaleryl-CoA	cpd03570	Universal
Lactaldehyde	cpd03571	Universal
(S)-3-Hydroxyisobutyryl-CoA	cpd03572	Universal
(R)-2-Oxo-3-methylpentanoate	cpd03577	Universal
Benzenamine sulfate	cpd03579	Universal
Alkenate	cpd03580	Universal
dTDP-D-glucuronate	cpd03581	Universal
dTDP-4-acetamido-4,6-dideoxy-D-glucose	cpd03582	Universal
D-arabino-6-Phospho-hex-3-ulose	cpd03583	Universal
UDP-3-O-(beta-hydroxymyristoyl)-D-glucosamine	cpd03584	Universal
KDO-lipid IV(A)	cpd03585	Universal
kdo2-lipid iva	cpd03586	Universal
kdo2-lipid a	cpd03587	Universal
L-erythro-3-Methylmalyl-CoA	cpd03588	Universal
Mesaconyl-CoA	cpd03589	Universal
L-threo-3-Methylmalate	cpd03590	Universal
Methyloxaloacetate	cpd03591	Universal
D-threo-3-Methylmalate	cpd03592	Universal
D-erythro-3-Methylmalate	cpd03593	Universal
4-Hydroxy-4-methylglutamate	cpd03595	Universal
4-Methylene-2-oxoglutarate	cpd03596	Universal
Tyrosol	cpd03597	Universal
3-Methoxy-4-hydroxyphenylacetate	cpd03598	Universal
Salidroside	cpd03599	Universal
Stizolobate	cpd03600	Universal
Stizolobinate	cpd03601	Universal
N-Formylderivatives	cpd03602	Universal
5-Formyl-3-hydroxy-2-methylpyridine-4-carboxylate	cpd03603	Universal
Isopyridoxal	cpd03604	Universal
5-Pyridoxolactone	cpd03605	Universal
2-Oxo-3-hydroxy-4-phosphobutanoate	cpd03606	Universal
4-(Phosphonooxy)-threonine	cpd03607	Universal
4-Hydroxy-L-threonine	cpd03608	Universal
3-Aminopropane-1,2-diol	cpd03609	Universal
Nitroalkane	cpd03610	Universal
Amidines	cpd03611	Universal
Nitrogenous compounds	cpd03612	Universal
Ceramide phosphoethanolamine	cpd03613	Universal
Dimethylallyltryptophan	cpd03614	Universal
Elymoclavine	cpd03615	Universal
Iridodial	cpd03616	Universal
Iridotrial	cpd03617	Universal
Deoxyloganin	cpd03618	Universal
Myrcene	cpd03619	Universal
Terpinolene	cpd03620	Universal
PR Toxin	cpd03622	Universal
Nivalenol	cpd03623	Universal
(-)-ABA	cpd03624	Universal
Tetrahymanol	cpd03625	Universal
Pimaradiene	cpd03626	Universal
Abietate	cpd03627	Universal
Aphidicolin	cpd03628	Universal
Copalyl diphosphate	cpd03629	Universal
ent-Kaurene	cpd03630	Universal
Aconitine	cpd03631	Universal
Veatchine	cpd03632	Universal
Gibberellin A12 aldehyde	cpd03633	Universal
Gibberellin A53	cpd03634	Universal
Gibberellin A44 diacid	cpd03635	Universal
Gibberellin A29	cpd03636	Universal
Zeaxanthin	cpd03637	Universal
(+)-Limonene	cpd03638	Universal
Hexan-1-ol-6-oate	cpd03639	Universal
6-Oxohexanoate	cpd03640	Universal
6-Hydroxyhexanoate	cpd03641	Universal
Adipate	cpd03642	Universal
Cyclohexan-1,2-dione	cpd03643	Universal
HFA	cpd03644	Universal
NPP	cpd03645	Universal
gamma-Glutamyl-3-aminopropiononitrile	cpd03646	Universal
L-Arabinofuranose	cpd03647	Universal
4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate	cpd03648	Universal
3-Ketosphingosine	cpd03649	Universal
Hexadecenal	cpd03650	Universal
Sphingosine 1-phosphate	cpd03651	Universal
Digalactosylceramide	cpd03652	Universal
GM4	cpd03653	Universal
GD3	cpd03654	Universal
GD2	cpd03655	Universal
GA2	cpd03656	Universal
GA1	cpd03657	Universal
GT1a	cpd03658	Universal
GQ1	cpd03659	Universal
GT1b	cpd03660	Universal
GD1b	cpd03661	Universal
n-Butanol	cpd03662	Universal
3-Butynoate	cpd03663	Universal
3-Butyn-1-al	cpd03664	Universal
3-Butyn-1-ol	cpd03665	Universal
2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)- amino-4-oxopyrimidine	cpd03666	Universal
6-(3'-Triphosphoryl-1'-methylglyceryl)-7-methyl-7,8-dihydrobiopterin	cpd03667	Universal
muco-Inositol	cpd03668	Universal
scyllo-Inositol	cpd03669	Universal
L-myo-Inositol 5-phosphate	cpd03670	Universal
D-Glucosamine1-phosphate	cpd03671	Universal
S-Glutaryldihydrolipoamide	cpd03672	Universal
D-Fucono-1,4-lactone	cpd03673	Universal
2-Dehydro-3-deoxy-D-fuconate	cpd03674	Universal
(S)-Norcoclaurine	cpd03675	Universal
(S)-Coclaurine	cpd03676	Universal
Sanguinarine	cpd03677	Universal
(S)-cis-N-methylstylopine	cpd03678	Universal
Macarpine	cpd03679	Universal
1,2-Dehydroreticuline	cpd03680	Universal
Codeinone	cpd03681	Universal
Neopinone	cpd03682	Universal
Thebaine	cpd03683	Universal
Codeine	cpd03684	Universal
Oripavine	cpd03685	Universal
Senecionine	cpd03686	Universal
Retronecine	cpd03687	Universal
1-Methylpyrrolinium	cpd03688	Universal
Hygrine	cpd03689	Universal
Anabasine	cpd03690	Universal
Piperideine	cpd03691	Universal
Pelletierine	cpd03692	Universal
Anapheline	cpd03693	Universal
N-Methylpelletierine	cpd03694	Universal
Slaframine	cpd03695	Universal
Ursin	cpd03696	Universal
Arbutin-6P	cpd03697	Universal
Salicin-6P	cpd03698	Universal
cDPG	cpd03699	Universal
ADP-mannose	cpd03700	Universal
Gp	cpd03701	Universal
2',3'-Cyclic GMP	cpd03702	Universal
Imidazolone	cpd03703	Universal
dIMP	cpd03704	Universal
ApppA	cpd03705	Universal
UppppU	cpd03706	Universal
Hordenine	cpd03707	Universal
2,4-Dihydroxyhept-2-enedioate	cpd03708	Universal
Salicylaldehyde	cpd03709	Universal
trans-O-Hydroxybenzylidenepyruvate	cpd03710	Universal
2-Hydroxychromene-2-carboxylate	cpd03711	Universal
1,2-Dihydronaphthalene-1,2-diol	cpd03712	Universal
Benzoyl phosphate	cpd03713	Universal
2,6-Dihydroxyphenylacetate	cpd03714	Universal
2-Hydroxy-6-oxo-hept-2,4-dienoate	cpd03715	Universal
N-Methylserotonin	cpd03716	Universal
N-Methyltryptamine	cpd03717	Universal
Celloheptaose	cpd03718	Universal
Cellohexaose	cpd03719	Universal
Cellopentaose	cpd03720	Universal
Cellotriose	cpd03721	Universal
Sedoheptulose 1-phosphate	cpd03722	Universal
3,4-Dihydroxystyrene	cpd03723	Universal
Ferrichrome	cpd03724	Universal
Fe(III)dicitrate	cpd03725	Universal
Fe-enterochlin	cpd03726	Universal
Ectoine	cpd03727	Universal
4-Methyl-L-glutamate	cpd03728	Universal
Alkylphosphonate	cpd03729	Universal
L-Arabinose 1-phosphate	cpd03730	Universal
alpha-L-Arabinose 1-phosphate	cpd03731	Universal
UDP-N-acetyl-D-mannosaminouronate	cpd03732	Universal
N-Acetylneuraminate 9-phosphate	cpd03733	Universal
Acetamide	cpd03734	Universal
D-Ribose 1-diphosphate	cpd03735	Universal
Lauroyl-KDO2-lipid IV(A)	cpd03736	Universal
2-Oxovalerate	cpd03737	Universal
1-Deoxy-D-xylulose	cpd03738	Universal
Paragloboside (beta 1->3)	cpd03739	Universal
Paragloboside (beta 1->4)	cpd03740	Universal
NeuGc-alpha2->8NeuGc2->3LacCer	cpd03741	Universal
NeuAc-alpha2->8NeuAc-alpha2->8NeuAc2->3LacCer	cpd03742	Universal
NeuGc-alpha2->8NeuGc-alpha2->8NeuGc2->3LacCer	cpd03743	Universal
GalNAc-beta1->4(NeuGc-alpha2->8NeuGc2->3)LacCer	cpd03744	Universal
(+)-Camphene	cpd03745	Universal
Camphene	cpd03746	Universal
(+)-alpha-Pinene	cpd03747	Universal
beta-Pinene	cpd03748	Universal
alpha-Pinene	cpd03749	Universal
22-Hopanol	cpd03750	Universal
Diploptene	cpd03751	Universal
Galactitol 1-phosphate	cpd03752	Universal
L-Tagatose 6-phosphate	cpd03753	Universal
Biopterin	cpd03754	Universal
LXA4	cpd03755	Universal
LXB4	cpd03756	Universal
D-erythro-Ascorbate	cpd03757	Universal
Vanillyl alcohol	cpd03758	Universal
Terephthalate-1,2-cis-dihydrodiol	cpd03759	Universal
Precorrin 6B	cpd03760	Universal
Precorrin 6A	cpd03761	Universal
cis-1,2-dihydroxybenzoate	cpd03762	Universal
Cyclohexa-1,5-dienecarbonyl-CoA	cpd03763	Universal
2-Benzazine	cpd03764	Universal
1(2H)-Isoquinolinone	cpd03765	Universal
Quinaldate	cpd03766	Universal
(2S)-2-{[1-(R)-Carboxyethyl]amino}pentanoate	cpd03767	Universal
Chelirubine	cpd03768	Universal
6-Chlorohydroxyquinol	cpd03769	Universal
2-Chloromaleylacetate	cpd03770	Universal
Quinoline-3,4-diol	cpd03771	Universal
2-Methylquinoline-3,4-diol	cpd03772	Universal
N-Acetylanthranilate	cpd03773	Universal
Orthanilic acid	cpd03774	Universal
Metanilic acid	cpd03775	Universal
Sulfanilic acid	cpd03776	Universal
3-Sulfocatechol	cpd03777	Universal
Terephthalate	cpd03778	Universal
2-Quinolone	cpd03779	Universal
2,5,6-Trihydroxy-5,6-dihydroquinoline	cpd03780	Universal
26-Hydroxycholesterol	cpd03781	Universal
7alpha,27-Dihydroxycholesterol	cpd03782	Universal
Quinolin-2,8-diol	cpd03783	Universal
Quinolin-4-ol	cpd03784	Universal
3-Methyl-quinolin-2,8-diol	cpd03785	Universal
3-Methyl-quinolin-2-ol	cpd03786	Universal
Norcoclaurine	cpd03787	Universal
(R)-Norcoclaurine	cpd03788	Universal
Coclaurine	cpd03789	Universal
Machiline	cpd03790	Universal
Norlaudanosoline	cpd03791	Universal
(R)-Norlaudanosoline	cpd03792	Universal
4-O-Methyl-myo-inositol	cpd03793	Universal
6-O-Methyl-myo-inositol	cpd03794	Universal
Benzophenone	cpd03795	Universal
2,3',4,6-Tetrahydroxybenzophenone	cpd03796	Universal
2,4,6-Trihydroxybenzophenone	cpd03797	Universal
Alkyl cinnamate	cpd03798	Universal
Methyl cinnamate	cpd03799	Universal
Ethyl cinnamate	cpd03800	Universal
Propyl cinnamate	cpd03801	Universal
Homospermidine	cpd03802	Universal
Carboxyphosphonoenolpyruvate	cpd03803	Universal
(Hydroxyphosphinyl)pyruvate	cpd03804	Universal
2-Deoxy-D-glucose 6-phosphate	cpd03805	Universal
alpha-D-Glucuronoside	cpd03806	Universal
Lacto-N-tetraose	cpd03807	Universal
Lacto-N-biose	cpd03808	Universal
beta-D-Gal-(1->4)-D-Glc	cpd03809	Universal
Phthalylamide	cpd03810	Universal
Substituted amine	cpd03811	Universal
N-Acetyl-D-galactosamine 6-phosphate	cpd03812	Universal
D-Galactosamine 6-phosphate	cpd03813	Universal
N-Acyl-D-glutamate	cpd03814	Universal
N-Acyl-D-aspartate	cpd03815	Universal
Methylenediurea	cpd03816	Universal
N-(Carboxyaminomethyl)urea	cpd03817	Universal
N-(Aminomethyl)urea	cpd03818	Universal
N-(Hydroxymethyl)urea	cpd03819	Universal
Dimethylenetriurea	cpd03820	Universal
Trimethylenetetraurea	cpd03821	Universal
4-Chlorobenzoyl-CoA	cpd03822	Universal
2-Aryl-2-methylmalonate	cpd03823	Universal
2-Arylpropionate	cpd03824	Universal
16-alpha-Hydroxypregnenolone	cpd03825	Universal
Algestone	cpd03826	Universal
16,17-Didehydropregnenolone	cpd03827	Universal
2,3-Diaminopropionate	cpd03828	Universal
(+)-delta-Cadinene	cpd03829	Universal
ADP-D-glycero-D-manno-heptose	cpd03830	Universal
ADP-L-glycero-D-manno-heptose	cpd03831	Universal
Hydrogenobyrinate	cpd03832	Universal
Precorrin 3B	cpd03833	Universal
Precorrin 4	cpd03834	Universal
Precorrin 8	cpd03835	Universal
Quinoline	cpd03836	Universal
Cinchonic acid	cpd03837	Universal
2(1H)-Quinolinone	cpd03838	Universal
Precorrin 5	cpd03839	Universal
D-Valine	cpd03840	Universal
D-Isoleucine	cpd03841	Universal
D-Histidine	cpd03842	Universal
D-Tyrosine	cpd03843	Universal
alpha-Cellobiose	cpd03844	Universal
beta-Cellobiose	cpd03845	Universal
octanoate	cpd03846	Universal
Myristic acid	cpd03847	Universal
Arachidic acid	cpd03848	Universal
Gamolenic acid	cpd03849	Universal
Linolenate	cpd03850	Universal
Eicosapentaenoic acid	cpd03851	Universal
Docosahexaenoic acid	cpd03852	Universal
D-Galacturonolactone	cpd03853	Universal
5'-Benzoylphosphoadenosine	cpd03854	Universal
5'-Butyrylphosphoinosine	cpd03856	Universal
5'-Butyrylphosphouridine	cpd03857	Universal
Prostaglandin D1	cpd03858	Universal
Prostaglandin E3	cpd03859	Universal
2-Dehydro-D-glucono-1,5-lactone	cpd03860	Universal
L-Xylulose 1-phosphate	cpd03861	Universal
N-gamma-Acetyldiaminobutyrate	cpd03862	Universal
Hydroxamate	cpd03863	Universal
Benzoyldehydro-2,3-dihydroxy-benzone	cpd03864	Universal
2-N,6-N-Bis(2,3-dihydroxy-N-benzoyl)-L-serine	cpd03865	Universal
2-N,6-N-Bis(2,3-dihydroxy-N-benzoyl)-L-serine amide	cpd03866	Universal
Myxochlin A	cpd03867	Universal
Myxochlin B	cpd03868	Universal
Myxochlin C	cpd03869	Universal
2-Hydroxyethylphosphonate	cpd03870	Universal
2-Hydroxypropylphosphonate	cpd03871	Universal
Fosfomycin	cpd03872	Universal
Hydroxymethylphosphonate	cpd03873	Universal
Foscarnet	cpd03874	Universal
Bialaphos	cpd03875	Universal
2-Trimethylaminoethylphosphonate	cpd03876	Universal
Hydroxyaldehyde	cpd03877	Universal
LTF4	cpd03878	Universal
D-Threose	cpd03879	Universal
D-Altrose	cpd03880	Universal
D-Gulose	cpd03881	Universal
D-Idose	cpd03882	Universal
D-Talose	cpd03883	Universal
D-Psicose	cpd03884	Universal
Neuraminic acid	cpd03885	Universal
Muramic acid	cpd03886	Universal
Abequose	cpd03887	Universal
L-Iduronic acid	cpd03888	Universal
2-Keto-D-gluconic acid	cpd03889	Universal
3,6-Anhydrogalactose	cpd03890	Universal
Prostaglandin F1alpha	cpd03891	Universal
Prostaglandin F3alpha	cpd03892	Universal
L-Guluronic acid	cpd03893	Universal
3,6-Anhydroglucose	cpd03894	Universal
N-Acetyl-alpha-D-galactosaminyl-(1,3)-[alpha-L-fucosyl-(1,2)]-D- galactoside	cpd03895	Universal
1,5-Anhydro-D-fructose	cpd03896	Universal
4a-Hydroxytetrahydrobiopterin	cpd03897	Universal
XV638	cpd03899	Universal
Compound VII	cpd03900	Universal
WIN VI	cpd03901	Universal
Compound WIN VIII	cpd03902	Universal
Compound II(R/S)	cpd03903	Universal
WIN54954	cpd03904	Universal
Compound V(S)	cpd03905	Universal
Compound III(S)	cpd03906	Universal
Disoxaril	cpd03907	Universal
WIN I(S)	cpd03908	Universal
Compound I(R)	cpd03909	Universal
WIN56291	cpd03910	Universal
5'-Guanosyl-methylene-triphosphate	cpd03911	Universal
Phosphotyrosine	cpd03912	Universal
Hydrogenobyrinate diamide	cpd03913	Universal
Cob(II)yrinate diamide	cpd03914	Universal
Cob(I)yrinate diamide	cpd03915	Universal
Adenosyl cobyrinate diamide	cpd03916	Universal
Adenosylcobyric acid	cpd03917	Universal
Adenosyl cobinamide	cpd03918	Universal
Adenosyl cobinamide phosphate	cpd03919	Universal
Adenosylcobinamide-GDP	cpd03920	Universal
Guattegaumerine	cpd03921	Universal
2'-Norberbamunine	cpd03922	Universal
Obamegine	cpd03923	Universal
Aromoline	cpd03924	Universal
Magnoline	cpd03925	Universal
N-Norreticuline	cpd03926	Universal
(S)-6-O-Methylnorlaudanosoline	cpd03927	Universal
(S)-Nororientaline	cpd03928	Universal
(S)-3'-Hydroxycoclaurine	cpd03929	Universal
(S)-Norreticuline	cpd03930	Universal
Cuskhygrine	cpd03931	Universal
Strychnine	cpd03932	Universal
Coniine	cpd03933	Universal
Nornicotine	cpd03934	Universal
Gentianine	cpd03935	Universal
Quinine	cpd03936	Universal
Quinidine	cpd03937	Universal
Cinchonine	cpd03938	Universal
Cupreine	cpd03939	Universal
alpha-Erythroidine	cpd03940	Universal
beta-Erythroidine	cpd03941	Universal
Papaverine	cpd03942	Universal
Heroin	cpd03943	Universal
Physostigmine	cpd03944	Universal
Harmaline	cpd03945	Universal
Harmalol	cpd03946	Universal
Harmine	cpd03947	Universal
Reserpine	cpd03948	Universal
Rescinnamine	cpd03949	Universal
Deserpidine	cpd03950	Universal
Ajmaline	cpd03951	Universal
Solanidine	cpd03952	Universal
Veratridine	cpd03953	Universal
Conessine	cpd03954	Universal
Mescaline	cpd03955	Universal
Ethylene	cpd03956	Universal
Ethylene oxide	cpd03957	Universal
Arsonoacetate	cpd03958	Universal
Atrazine	cpd03959	Universal
Hydroxyatrazine	cpd03960	Universal
N-Isopropylammelide	cpd03961	Universal
Cyanuric acid	cpd03962	Universal
Biuret	cpd03963	Universal
Deisopropylatrazine	cpd03964	Universal
Deisopropylhydroxyatrazine	cpd03965	Universal
2,4-Dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine	cpd03966	Universal
Deethylatrazine	cpd03967	Universal
Deisopropyldeethylatrazine	cpd03968	Universal
Isosalipurpol	cpd03969	Universal
Cianidanol	cpd03970	Universal
Genistein	cpd03971	Universal
Penicillin N	cpd03972	Universal
DAOC	cpd03973	Universal
Cephamycin C	cpd03974	Universal
O-Carbamoyl-deacetylcephalosporin C	cpd03975	Universal
7a-Hydroxy-o-carbamoyl-deacetylcephalosporin C	cpd03976	Universal
Tetracycline	cpd03977	Universal
Chlortetracycline	cpd03978	Universal
Nystatin	cpd03979	Universal
Amphotericin B	cpd03980	Universal
Ampicillin	cpd03981	Universal
p-Cymene	cpd03982	Universal
p-Cumic alcohol	cpd03983	Universal
Cuminaldehyde	cpd03984	Universal
p-Cumate	cpd03985	Universal
cis-2,3-Dihydroxy-2,3-dihydro-p-cumate	cpd03986	Universal
2,3-Dihydroxy-p-cumate	cpd03987	Universal
2-Hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate	cpd03988	Universal
2-Hydroxy-6-oxo-7-methylocta-2,4-dienoate	cpd03989	Universal
4-Chlorobiphenyl	cpd03990	Universal
cis-2,3-Dihydro-2,3-dihydroxy-4'-chlorobiphenyl	cpd03991	Universal
2,3-Dihydroxy-4'-chlorobiphenyl	cpd03992	Universal
2-Hydroxy-6-oxo-6-(4'-chlorophenyl)-hexa-2,4-dienoate	cpd03993	Universal
Biphenyl	cpd03994	Universal
cis-2,3-Dihydro-2,3-dihydroxybiphenyl	cpd03995	Universal
NDP-N-methyl-L-glucosamine	cpd03996	Universal
epsilon-Caprolactam	cpd03997	Universal
Trichlorobenzene A	cpd03998	Universal
Benzene hexachloride	cpd03999	Universal
gamma-Pentachlorocyclohexene	cpd04000	Universal
1,3,4,6-Tetrachloro-1,4-cyclohexadiene	cpd04001	Universal
2,4,5-Trichloro-2,5-cyclohexadiene-1-ol	cpd04002	Universal
2,5-Dichloro-2,5-cyclohexadiene-1,4-diol	cpd04003	Universal
2,5-Dichlorohydroquinone	cpd04004	Universal
Chloroquinol	cpd04005	Universal
2,5-DCP	cpd04006	Universal
4-Hydroxymuconic semialdehyde	cpd04007	Universal
DNTP	cpd04008	Universal
Aminoparathion	cpd04009	Universal
Paraoxon	cpd04010	Universal
DETP	cpd04011	Universal
Diethylphosphoric acid	cpd04012	Universal
trans-1,3-Dichloropropene	cpd04013	Universal
cis-1,3-Dichloropropene	cpd04014	Universal
trans-3-Chloro-2-propene-1-ol	cpd04015	Universal
cis-3-Chloro-2-propene-1-ol	cpd04016	Universal
3-Chloroallyl aldehyde	cpd04017	Universal
trans-3-Chloroacrylic acid	cpd04018	Universal
cis-3-Chloroacrylic acid	cpd04019	Universal
Erythromycin C	cpd04020	Universal
dTDP-3-oxo-6-deoxy-alpha-D-glucose	cpd04021	Universal
dTDP-3-oxo-4,6-dideoxy-alpha-D-glucose	cpd04022	Universal
dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose	cpd04023	Universal
dTDP-3,4-dioxo-2,6-dideoxy-D-glucose	cpd04024	Universal
dTDP-4-oxo-2,6-dideoxy-alpha-D-glucose	cpd04025	Universal
dTDP-4-oxo-2,6-dideoxy-L-glucose	cpd04026	Universal
dTDP-4-oxo-3-methyl-2,6-dideoxy-beta-L-glucose	cpd04027	Universal
Oxytetracycline	cpd04028	Universal
Malonamoyl-CoA	cpd04029	Universal
4-Dedimethylamine-4-oxo-anhydro-7-Cl-tetracycline	cpd04030	Universal
4-Dedimethylamino-4-oxo-anhydrotetracycline	cpd04031	Universal
4-Hydroxy-6-methylpretetramide	cpd04032	Universal
6-Methylpretetramide	cpd04033	Universal
3-O-Mycarosylerythronolide B	cpd04034	Universal
dTDP-beta-L-mycarose	cpd04035	Universal
dTDP-alpha-D-desosamine	cpd04036	Universal
Erythromycin D	cpd04037	Universal
Erythromycin E	cpd04038	Universal
Erythronolide B	cpd04039	Universal
DDD	cpd04040	Universal
DDMU	cpd04041	Universal
DDMS	cpd04042	Universal
DDOH	cpd04043	Universal
DDA	cpd04044	Universal
DDM	cpd04045	Universal
DDNU	cpd04046	Universal
DBP	cpd04047	Universal
1,1-Dichloro-2-(dihydroxy-4'-chlorophenyl)-2-(4'- chlorophenyl)ethylene	cpd04048	Universal
6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7E- trienoate	cpd04049	Universal
2-(4'-Chlorophenyl)-3,3-dichloropropenoate	cpd04050	Universal
4-Chloroacetophenone	cpd04051	Universal
4-Chlorobenzaldehyde	cpd04052	Universal
cis-2,3-Dihydrodiol DDT	cpd04053	Universal
2,3-Dihydroxy DDT	cpd04054	Universal
6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8,8-tetrachloroocta-2E,4E- dienoate	cpd04055	Universal
Erythromycin B	cpd04056	Universal
4-Dedimethyl-6-dehydro-anhydrotetracycline	cpd04057	Universal
L-N2-(2-Carboxyethyl)arginine	cpd04058	Universal
Deoxyamidinoproclavaminate	cpd04059	Universal
Amidinoproclavaminate	cpd04060	Universal
Proclavaminate	cpd04061	Universal
Dihydroclavaminate	cpd04062	Universal
Clavaminate	cpd04063	Universal
Clavulanate-9-aldehyde	cpd04064	Universal
Clavulanate	cpd04065	Universal
